,economy,time,AG.LND.TOTL.K2,EN.ATM.GHGT.KT.CE,IS.RRS.GOOD.MT.K6,IS.RRS.PASG.KM,IS.RRS.TOTL.KM,NY.GDP.MKTP.KD
5494,USA,YR2014,9147420.0,6224268.726,2702736.0,36393.106488533,152932.6,17726282036000.0
5495,USA,YR2015,9147420.0,6112057.281,2547253.0,36043.875681391,151735.0,18206020741000.0
5496,USA,YR2016,9147420.0,6003240.816,2314693.0,35892.157355569,151270.0,18509601053000.0
5497,USA,YR2017,9147420.0,5947835.047,2445132.0,33256.0,150966.0,18924571726000.0
5498,USA,YR2018,9147420.0,6154645.789,2525217.324,31963.0,150462.2976,19481973191000.0
5499,USA,YR2019,9147420.0,6039739.492,2357116.529,32483.0,149488.6469,19928975197000.0
5500,USA,YR2020,9147420.0,5505180.89,2102083.985,12460.0,148749.68684,19377380521000.0
5501,USA,YR2021,9147420.0,,2239400.714,,148553.34734,20529459727000.0
5502,UZB,YR2000,435965.0,178537.9121,15441.0,2163.0,3645.0,31472652293.577
5503,UZB,YR2001,435911.0,181020.0123,15732.0,2163.0,4080.0,32783122628.063
5504,UZB,YR2002,435911.0,187309.1577,18428.0,,4126.0,34085756134.775
5505,UZB,YR2003,435877.0,179661.6516,,,4126.0,35528479182.1417
5506,UZB,YR2004,435853.0,183510.4851,18007.0,2012.0,4014.0,38174995811.5787
5507,UZB,YR2005,435849.0,176522.0375,18007.0,2012.0,4014.0,40828160767.4382
5508,UZB,YR2006,435850.0,187441.66,19281.4,2339.3,4005.0,43870437882.3629
5509,UZB,YR2007,435984.0,182543.9143,21594.0,2264.0,4230.0,48026286790.4813
5510,UZB,YR2008,435967.0,191729.5794,23432.4,2477.0,4229.6,52362657555.6872
5511,UZB,YR2009,435945.0,178756.0309,22227.0,2632.0,4230.0,56578340203.9187
5512,UZB,YR2010,435892.0,189868.2555,22281.8,2905.0,4227.2,60876691738.7574
5513,UZB,YR2011,435809.0,192741.5348,22482.0,3025.0,4258.4,65457747955.0779
5514,UZB,YR2012,435800.0,177314.0946,22686.4,3437.8,4192.0,70106848428.2085
5515,UZB,YR2013,435789.0,175953.9491,,,4186.0,75222229935.7417
5516,UZB,YR2014,435789.0,168051.3289,22932.0,3760.0,4202.0,80392884497.1355
5517,UZB,YR2015,440600.0,163078.0148,22935.0,3758.0,4238.0,86196264741.8842
5518,UZB,YR2016,440591.0,172067.6887,22937.0,3934.0,4304.0,91309557152.4325
5519,UZB,YR2017,440588.0,177384.47,22940.0,4294.0,4642.0,95322862956.8858
5520,UZB,YR2018,440587.0,184839.7261,22942.0,4329.0,4642.0,100927602192.072
5521,UZB,YR2019,440555.0,190208.9017,22860.0,4385.0,4735.0,106964649233.739
5522,UZB,YR2020,440650.0,187520.3945,23632.0,1795.0,4732.0,109099219816.259
5523,UZB,YR2021,440653.0,,24619.0,3130.0,4732.0,117176236693.187
5524,VCT,YR2000,390.0,234.630564,,,,575442357.828232
5525,VCT,YR2001,390.0,266.658728,,,,585502419.631668
5526,VCT,YR2002,390.0,275.865591,,,,616780702.911886
5527,VCT,YR2003,390.0,286.713654,,,,658051576.157716
5528,VCT,YR2004,390.0,307.354118,,,,685128416.494525
5529,VCT,YR2005,390.0,309.486081,,,,702178229.987386
5530,VCT,YR2006,390.0,308.116001,,,,751309123.00666
5531,VCT,YR2007,390.0,327.489322,,,,776274889.240281
5532,VCT,YR2008,390.0,311.346342,,,,779416014.229364
5533,VCT,YR2009,390.0,371.305462,,,,768674152.560189
5534,VCT,YR2010,390.0,316.784882,,,,734310821.044753
5535,VCT,YR2011,390.0,308.083083,,,,729858865.987443
5536,VCT,YR2012,390.0,323.152683,,,,738391734.91399
5537,VCT,YR2013,390.0,307.152483,,,,756574514.514743
5538,VCT,YR2014,390.0,347.927383,,,,765242794.423219
5539,VCT,YR2015,390.0,326.941483,,,,786555555.555555
5540,VCT,YR2016,390.0,335.521497,,,,819195102.035842
5541,VCT,YR2017,390.0,306.588712,,,,831877075.602191
5542,VCT,YR2018,390.0,333.973127,,,,858294259.20171
5543,VCT,YR2019,390.0,317.174041,,,,863973827.862376
5544,VCT,YR2020,390.0,302.420156,,,,831664990.443344
5545,VCT,YR2021,390.0,,,,,838279171.668424
5546,VEN,YR2000,882050.0,389294.8503,59.0,,336.0,
5547,VEN,YR2001,882050.0,396080.286,81.0,,336.0,
5548,VEN,YR2002,882050.0,379322.48,32.0,,336.0,
5549,VEN,YR2003,882050.0,362799.3742,,,336.0,
5550,VEN,YR2004,882050.0,387701.9182,,,336.0,
5551,VEN,YR2005,882050.0,407818.5093,,,336.0,
5552,VEN,YR2006,882050.0,406140.2103,81.07,,336.0,
5553,VEN,YR2007,882050.0,401316.6245,,,,
5554,VEN,YR2008,882050.0,417682.8076,,,,
5555,VEN,YR2009,882050.0,406253.4845,,,,
5556,VEN,YR2010,882050.0,409219.1125,,,,
5557,VEN,YR2011,882050.0,406627.4297,,,,
5558,VEN,YR2012,882050.0,441972.7896,,,,
5559,VEN,YR2013,882050.0,444427.2276,,,,
5560,VEN,YR2014,882050.0,439569.7724,,,,
5561,VEN,YR2015,882050.0,415758.6735,,,,
5562,VEN,YR2016,882050.0,387896.943,,,,
5563,VEN,YR2017,882050.0,351794.2988,,,,
5564,VEN,YR2018,882050.0,310340.0983,,,,
5565,VEN,YR2019,882050.0,258588.894,,,,
5566,VEN,YR2020,882050.0,194259.7019,,,,
5567,VEN,YR2021,882050.0,,,,,
5568,VGB,YR2000,150.0,,,,,
5569,VGB,YR2001,150.0,,,,,
5570,VGB,YR2002,150.0,,,,,
5571,VGB,YR2003,150.0,,,,,
5572,VGB,YR2004,150.0,,,,,
5573,VGB,YR2005,150.0,,,,,
5574,VGB,YR2006,150.0,,,,,
5575,VGB,YR2007,150.0,,,,,
5576,VGB,YR2008,150.0,,,,,
5577,VGB,YR2009,150.0,,,,,
5578,VGB,YR2010,150.0,,,,,
5579,VGB,YR2011,150.0,,,,,
5580,VGB,YR2012,150.0,,,,,
5581,VGB,YR2013,150.0,,,,,
5582,VGB,YR2014,150.0,,,,,
5583,VGB,YR2015,150.0,,,,,
5584,VGB,YR2016,150.0,,,,,
5585,VGB,YR2017,150.0,,,,,
5586,VGB,YR2018,150.0,,,,,
5587,VGB,YR2019,150.0,,,,,
5588,VGB,YR2020,150.0,,,,,
5589,VGB,YR2021,150.0,,,,,
5590,VIR,YR2000,350.0,,,,,
5591,VIR,YR2001,350.0,,,,,
5592,VIR,YR2002,350.0,,,,,4688209978.65528
5593,VIR,YR2003,350.0,,,,,4669640875.1334
5594,VIR,YR2004,350.0,,,,,4823080309.4984
5595,VIR,YR2005,350.0,,,,,4991179562.4333
5596,VIR,YR2006,350.0,,,,,5166120064.03415
5597,VIR,YR2007,350.0,,,,,5373312166.48879
5598,VIR,YR2008,350.0,,,,,5438792689.43436
5599,VIR,YR2009,350.0,,,,,5080115795.09071
5600,VIR,YR2010,350.0,,,,,5110412753.46852
5601,VIR,YR2011,350.0,,,,,4691141942.36926
5602,VIR,YR2012,350.0,,,,,3996266542.15582
5603,VIR,YR2013,350.0,,,,,3745094983.99146
5604,VIR,YR2014,350.0,,,,,3678637139.8079
5605,VIR,YR2015,350.0,,,,,3663000000.0
5606,VIR,YR2016,350.0,,,,,3721639274.27962
5607,VIR,YR2017,350.0,,,,,3694274279.6158
5608,VIR,YR2018,350.0,,,,,3764641408.75133
5609,VIR,YR2019,350.0,,,,,3875078708.64461
5610,VIR,YR2020,350.0,,,,,3800802294.5571
5611,VIR,YR2021,350.0,,,,,3909284951.97439
5612,VNM,YR2000,311060.0,135695.62,1921.0,3200.0,3142.0,93525828108.839
5613,VNM,YR2001,311090.0,140236.5357,2338.0,3697.0,2347.0,99317782863.096
5614,VNM,YR2002,310550.0,152726.3708,2000.0,3426.0,2545.0,105595482130.707
5615,VNM,YR2003,310070.0,160509.708,2674.0,4041.0,2600.0,112880581486.059
5616,VNM,YR2004,310070.0,179675.9799,2682.0,4376.0,2671.0,121387725604.567
5617,VNM,YR2005,312837.0,188782.8465,2928.0,4558.0,3147.0,130549157968.493
5618,VNM,YR2006,312795.0,193546.1331,3447.0,4334.9,3147.0,139658819217.11
5619,VNM,YR2007,312558.0,206509.7008,3910.0,4659.0,3147.0,149615800998.365
5620,VNM,YR2008,312792.0,217120.1443,4106.0,4492.0,3147.0,158086705343.275
5621,VNM,YR2009,312762.0,239357.4617,4139.0,4138.0,3147.0,166620063722.291
5622,VNM,YR2010,313294.0,257248.093,3901.0,4378.0,2576.563,177322478338.404
5623,VNM,YR2011,313284.0,261809.3939,4101.0,4571.0,2347.0,188694468366.268
5624,VNM,YR2012,313457.0,263337.4291,3959.0,4558.0,2347.0,199081239731.688
5625,VNM,YR2013,313007.33,276064.746,3733.0,4548.0,2347.0,210137237901.389
5626,VNM,YR2014,313371.0,291458.4244,4251.9,4252.58,3186.0,223632762207.56
5627,VNM,YR2015,313383.0,313934.3897,4125.4,4233.88,3186.0,239258328381.741
5628,VNM,YR2016,313387.0,333617.9621,3190.0,3416.0,2581.0,255264731908.124
5629,VNM,YR2017,313403.0,342192.0449,3574.0,3657.0,2367.0,272980590259.187
5630,VNM,YR2018,313429.0,399800.796,3989.0,3542.0,2382.0,293358610036.841
5631,VNM,YR2019,313429.0,454889.6818,3742.0,3185.0,2481.0,314947640805.601
5632,VNM,YR2020,313429.0,470578.1002,3759.0,1516.0,3159.0,323972192107.065
5633,VNM,YR2021,313429.0,,,,3159.0,332270947495.801
5634,VUT,YR2000,12190.0,568.762678,,,,524670620.985493
5635,VUT,YR2001,12190.0,552.659735,,,,506844503.839955
5636,VUT,YR2002,12190.0,545.445892,,,,480497110.916056
5637,VUT,YR2003,12190.0,568.15835,,,,501102437.259421
5638,VUT,YR2004,12190.0,552.065707,,,,521083359.7742
5639,VUT,YR2005,12190.0,562.971264,,,,548728533.204574
5640,VUT,YR2006,12190.0,573.479785,,,,595154794.341854
5641,VUT,YR2007,12190.0,693.758905,,,,612270805.172528
5642,VUT,YR2008,12190.0,699.107626,,,,646564042.895503
5643,VUT,YR2009,12190.0,694.247147,,,,666202155.465175
5644,VUT,YR2010,12190.0,708.587067,,,,674588755.907959
5645,VUT,YR2011,12190.0,731.636445,,,,695769513.230611
5646,VUT,YR2012,12190.0,726.465724,,,,702797117.105294
5647,VUT,YR2013,12190.0,724.560302,,,,706053811.583806
5648,VUT,YR2014,12190.0,781.02248,,,,728201782.68015
5649,VUT,YR2015,12190.0,705.923058,,,,730870802.967051
5650,VUT,YR2016,12190.0,638.341636,,,,765139554.265375
5651,VUT,YR2017,12190.0,645.853414,,,,813475756.525391
5652,VUT,YR2018,12190.0,681.113593,,,,837068426.676114
5653,VUT,YR2019,12190.0,642.597571,,,,864199385.188828
